f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,label
-3.7631835173381405,-4.081506809857997,2.9481859623584463,5.3466193523623105,-0.41558829082853543,-4.716853298968884,3.2341321479036433,3.7359575148646833,-2.35582095818935,-1.8508083725636422,-0.5364051078365836,-0.9634568330230802,-2.0663021561356167,0.4982622287225421,-2.566626117211374,-0.0674082513406881,-0.5772375121184735,-4.493329311954967,1.15040858168593,0.06278894504517515,1.1664087791506448,1.5163195280127533,-3.8193431163684415,2.4403262591010373,-2.748809683827188,6
-6.138412361796161,3.1671148737850325,-8.51743963263864,-0.9653370774506821,-0.6559911164027831,0.3338770595396423,-5.783583956318511,3.7574556782321804,4.330631894290898,-0.29446774365492634,3.5371450966081635,-4.140436411245006,-1.1319852946261535,-1.7443088893949257,-0.3808864414954282,0.9034759775575969,-1.6038435143973329,3.7337660910722565,-1.6223825395677236,-0.6289400628978777,-1.1984194034192834,0.8309725570620384,-0.4640130252641733,0.9989196317865282,-4.893624788502919,7
3.6081156112493664,-3.1994100822146323,2.3750825512417877,5.8665856495006174,-7.974433130893109,-2.6362716316506725,1.7493974616208872,-1.63826381798526,1.8868241160481964,-3.692308543019776,-2.928794957733558,-1.4468079726216128,-4.7210630794819455,-0.43058881526254505,-2.0539801690964876,0.3302118486883188,1.260843187471577,-1.4715289507521279,0.9555055492866557,0.9275528709282169,-0.9374982373703109,2.5217109577299475,-0.9997276697140766,1.6491001834253314,-1.1072167645771838,6
-2.7207239397744605,1.8714224685899545,5.049677959791214,-1.4669181613742803,-3.245922937694836,0.8059322783621826,-1.956667268280351,-3.17526847666577,2.1051183641896616,-1.4122079133721528,0.2980918555068415,3.0413978500830847,0.26548489965187116,-1.9632789877194983,4.138082419027796,-0.5103016421214798,1.7612784630208296,-0.5348183125237354,-2.395517998473324,-0.19379939791884626,0.41381647448394326,1.6536006138890982,-1.955199393713436,0.25601895990681073,0.4787515550058364,8
4.921255069254687,-12.750237818469435,-2.531443319280621,-4.027921936744582,0.6032129220301556,8.12471132942418,1.2611777396478625,-1.0744059337545384,1.9868162022492106,1.6388511875269742,-0.6916719405930477,-0.5898412427333782,-1.8200645567082137,7.652386121585563,0.2302461310444785,1.598482264175038,3.043099846059057,0.38829627151502755,1.7517674440963504,-0.3103551167620605,0.12539432455238797,-0.9374727604786566,4.231369758826709,2.8260562146814725,-0.1532367475736672,8
-1.7735079997474597,4.984002100017979,-1.3819855341033365,0.21467601088631413,-4.121444542156118,-1.394703546783571,3.3859652307030648,-4.721464697606121,1.138442307119109,2.51747104973036,0.09112495410705718,0.791403572834571,2.7429111962307964,-3.8386905608827235,-1.5312753019635865,-2.348374631741088,-1.3359913602288158,0.15381167520178443,-1.301231421250107,-1.3214091653103934,1.5009489823790576,1.5785169377921933,-1.2384636704821765,0.22017044338932668,1.1871951711289783,4
-7.368181208921596,-3.415992480299676,1.8847011883509956,-1.468116255648008,4.984794435959461,1.9124343471778773,-1.7780787516503311,0.32530119126609847,-2.732363804113225,-3.9779693568031425,-2.612115250350755,2.130559314201367,2.9757682096585865,-2.1847523053287863,-1.4284157048415902,-0.5636730899987862,-0.3401166783193806,1.1824131087407392,0.08732359207120066,1.1807735512201896,0.40708450011085556,-0.3762906764522391,-0.22580984287711295,-1.2838773291250951,-0.9303166707439386,8
-1.4781795778892548,7.91863535351903,0.2535087325880436,2.1502086010241674,-1.4736885611319677,0.04186929995920949,5.709805547403702,-6.769040050530536,-1.9372394371897834,-0.18154291647723672,-3.8094646341884078,-1.3232619762450275,4.290572128461851,1.1849569964769622,-1.695067665086215,-4.445168185511374,-2.5354473692510164,0.46160558739193563,-0.9742476637094333,1.1472510756389862,-2.551539611088375,2.2126605806943633,6.780426102772978,1.8510247401054072,-2.042701119515968,9
3.2363187970176286,3.2528797182055396,9.904944934357687,-7.377908669994364,-2.668742999878697,-2.828089052032661,-1.118806437629839,1.3075098447095064,-1.1532105223671485,4.722251370160677,1.6483721833688845,2.2271484679544047,4.466585139407598,-6.794294333560499,3.1776683699658004,-3.047775182160081,0.09079732922138445,-1.2463354573246135,-0.17914393130207407,1.4579383293753998,0.4440854614013824,1.896966830952353,0.15016732517275092,0.15907747577020775,0.503733457658464,3
3.4651031026601293,-7.596186583344386,-4.709559896539319,-5.897095382302151,4.478969356938492,-1.5203559918208787,2.8445515917585755,1.4408282590948651,1.4691953705751808,3.8067625606399815,-2.126184439043976,-0.07122515599359856,0.8406450310518944,0.81855864984252,-4.98367428502695,-0.7656611867993149,-1.6901156910663435,1.26471435898459,6.182882082455449,0.46513290977242067,-1.6021387444704434,-3.91413416908999,1.291473229415423,-1.1862582869374376,0.9098673909556816,0
17.208174704121063,-13.111667195567447,-7.393536517792044,-3.6465817028831355,-0.30828651632045806,-2.318902542686908,4.179094191484149,1.6073315124221883,0.37657509811671164,2.879471091660628,0.5681750409398604,-2.5284251023469717,-0.006940648101311163,1.1750492666382817,-1.0295711034587007,-1.9464003705272561,0.22820193782346568,0.6467654002822192,-0.9358728153382788,2.442450743707458,-4.1919489643889545,-1.5812019596186266,2.6046572314144845,-0.9262225217473202,1.8227838098627889,0
-2.6775407694925444,3.7694739845035055,-10.465471216855661,-0.46147857052710417,2.5803512747049497,0.2932212627979893,-3.150803796476528,8.498681364437594,4.341845449422013,1.615767675651921,-3.3641112987699398,-1.5805958856007145,-1.6263746797651812,-2.935214897351242,0.4543270507001014,-0.562772013179039,-2.9262251123716463,-4.757117965446815,-1.2003047394304258,-0.7536631681440289,1.3846753115908528,-1.8534630233131688,0.1418725377644216,3.064555779745048,-4.451196799394796,7
-7.59744935016789,-3.307498477821016,4.495443649456352,1.2407245392718695,5.270546925869876,2.9701552826869935,0.42410408480972106,-1.9161509137855148,0.3995183637198532,-4.959190607483814,-1.0472974635338634,1.6587292928694017,2.764862368099836,-3.9446215611304023,-0.541495115323907,0.3948314474880951,1.1101877391456305,0.8725447755764894,-1.6931305816683242,-0.2943744935848212,-2.219690232322136,0.4670778263290962,-0.7251748114732942,0.20706396985509978,1.006655978169834,1
7.681856754003075,7.47623358651397,4.640749721663805,6.394761069793625,6.5495016928790415,0.14003590126605908,-6.884846861349577,-0.8696193061984617,1.4958884006844735,6.537189429360735,5.659955684026797,4.9861725190147785,1.233091650638331,-2.826618490751024,0.24142448874202155,2.8581131347991247,0.44689154213393145,-2.323455370640577,1.296143348925158,1.6182477493032665,0.30950372311786034,5.062065518095193,-1.3156085196050504,4.0597012735243325,-1.0320901776976152,6
4.178640682970198,-3.373347634107077,8.29694713297945,5.669987398045062,-2.9224710526326207,5.414424513472673,-0.3837546328887616,-1.6933057951522883,6.032640490666853,-2.5635232740159593,0.5802871594201874,2.242414943452301,-1.3231767880705683,-1.8255775988818788,0.5637763478512716,-1.791358175943453,-0.44681820793200233,2.305676372188284,-1.65022951917436,-2.4037563067549184,1.761979586406673,3.0603837199778807,2.089760624043544,-3.5148220045024225,1.0230236769927206,2
-5.159218543711919,-5.16547086141021,5.8211395336109915,2.5555059231953803,0.5396878283531352,-3.392276339913718,1.6854324375173704,2.9243327177886282,-3.661259146325131,-6.103209886844837,0.7454952156358412,-0.4385927339738893,0.29606400630086177,1.1488504880474053,0.7224799723828422,0.3329413470843411,1.465455845362002,-3.6065444744248896,0.2907619866734221,0.9784474900052836,-1.0714841103922232,0.0702639867895146,-2.6599130175679395,3.381524993937431,0.5469247025854541,6
1.2610567161052704,-6.785721673542445,-2.3003931815905516,-2.425231206940433,-1.5294847297032683,-3.409113079800618,2.605162607843968,1.054781431411245,-4.7743696344088535,2.8095642548248176,2.323043299126189,0.06115359572416174,-2.503180486731869,0.0655016492303273,1.135015344271415,-0.06660382010706897,-4.039801288724153,0.11618840459065213,-4.234292937861669,4.349249870146475,-0.4176045844571784,1.839352710353148,-0.3923216720565393,-4.473357627513253,-1.973689496110349,5
7.182165813673742,2.04879507880926,-13.690098958007514,-1.7463627580652425,-6.347111910021741,-1.1214907638835945,-3.788339883957602,2.2453393931268284,-3.382389923363626,0.48243555454088893,6.3021489779137,0.08768553434751071,2.792132535064252,0.06865640280610408,3.187558615252658,-4.0191189384985435,3.103506403178697,-0.1424028762148321,0.7806256909244907,-3.7712261754706407,-1.6538676224459206,-4.406902930657479,-1.0996758384627696,1.9463384355408715,1.2141911150959026,7
1.553192716920862,2.9125670181002774,-9.50793472583461,0.41903149750845303,-2.191180156091949,5.195299715996264,-3.903154300485835,-3.000100762888745,3.794250023213719,-3.1688737132784386,3.23208033337871,-4.040639711549713,-0.9210704096135893,-1.7384636674107563,2.022358632903095,2.3663054412138913,1.757545328550805,-2.8242377885335213,3.071813210986566,-0.6914603400197127,-1.5747504574461793,-0.7060368635157567,2.0029376960452443,1.2926225784995962,0.38954614119838993,9
0.46712383331101137,0.8261326459835706,4.822450192278969,3.882340067733913,-5.121599056009076,-5.290437129058324,-0.5052170644795212,-0.8372643336121237,0.6009777588895258,0.40426145915543726,-5.737963388010277,-0.35188210717141605,-0.41089721743770613,3.58963797553878,0.37972272152690384,2.013231744514357,0.1772749281117902,5.044201927391961,-1.4476086828319013,0.39780926345217554,1.668947081683453,1.3574744829064191,-2.5871097469268225,0.17149024462591178,-2.467236501127129,6
-0.18040818494270067,5.148988319329726,2.7806191057741207,-6.042702898293474,-5.765343420557951,-1.1030806813894072,-2.254984609375417,-3.9315783905043027,-0.024622832810241576,-4.219123564835694,0.602259455203706,2.522172962848845,1.8736258670823325,0.18455603010835506,1.6177752928480988,-1.5180313309608442,2.2833721182634665,-1.9502049374876567,-0.6860132117975883,-0.16779910523392033,-0.3828890040931546,-2.7188763188310836,0.15728920034638555,0.0015037747623909655,-1.920872474470721,8
2.4302820068102027,13.530619384578127,-3.2505445267315727,0.5332725476541679,-0.5983566902898043,2.2721130666781577,8.898560008936244,-6.021557606859131,-1.8148763938748662,-2.5002766628585436,-3.2940748095490506,0.5282663832384648,5.586710491666927,0.7182629951483297,1.2029969285340723,-3.1607716048561074,-3.9878852310465955,-3.754325187210939,-0.37887422550103994,0.49661666279042177,0.6129408066351943,4.594726230810712,3.910331627157782,1.697669933534894,-1.8260480707996714,9
0.3995250029016281,-5.999781141889956,-1.1431033751275919,2.1636253363980544,0.9652574182698681,3.2393267136724493,2.3901277045416656,1.8735438818086605,2.80664086080802,0.11868033361831667,-2.325534165178682,-1.3569936948479908,-4.481043600463038,0.2566161850830548,-2.005703384259164,-0.6276210250549092,1.4910466762357095,-2.9628084475184,2.7357264396866245,0.004902497394896956,0.6180577979985733,-0.6543947524163386,3.8672153874387947,-0.2504385465090799,0.794550574118652,2
-3.758091192727571,6.6940941422978195,-3.61248702985281,0.47071694743606496,-0.23261834500955197,-5.36108713131232,5.247988816155483,-1.313547908682243,2.403485825127845,1.13367043422341,0.4493322524373025,4.224388928632658,-1.2783953982522556,0.2205586581749639,-4.926688242098642,-6.1489124906252535,-1.4719181496986709,1.368894029503006,-1.5660063348666216,4.359434891274417,0.8492005993178201,1.3079312354302446,-0.009962124862671456,-0.013474269877723703,-0.38399025789565827,7
